country,region_id,region_name,month,cpi_all_items,inflation_mtm,inflation_yoy,cpi_g01,cpi_g02,cpi_g03,cpi_g04,cpi_g05,cpi_g06,cpi_g07,cpi_g08,cpi_g09,cpi_g10,cpi_g11,inflation_mtm_g01,inflation_mtm_g02,inflation_mtm_g03,inflation_mtm_g04,inflation_mtm_g05,inflation_mtm_g06,inflation_mtm_g07,inflation_mtm_g08,inflation_mtm_g09,inflation_mtm_g10,inflation_mtm_g11,inflation_yoy_g01,inflation_yoy_g02,inflation_yoy_g03,inflation_yoy_g04,inflation_yoy_g05,inflation_yoy_g06,inflation_yoy_g07,inflation_yoy_g08,inflation_yoy_g09,inflation_yoy_g10,inflation_yoy_g11
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-03-01,109.91,1.66,1.28,115.19,114.11,98.95,103.24,108.32,112.61,95.08,111.15,102.55,111.73,107.36,-0.15,2.26,10.5,-0.45,-0.08,-0.16,0.01,-0.22,0.21,2.41,1.14,1.95,4.45,-3.33,-0.08,2.74,0.11,-2.11,1.32,0.28,4.72,4.5
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-04-01,112.27,2.15,3.14,118.62,114.84,104.52,103.25,110.5,112.78,95.07,110.37,102.55,111.73,107.45,2.98,0.64,5.63,0.01,2.01,0.15,-0.01,-0.7,0.0,0.0,0.08,4.53,4.2,2.21,0.04,5.03,0.02,-1.6,0.24,0.1,4.3,3.93
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-05-01,111.72,-0.49,2.5,117.14,114.79,104.66,102.96,109.13,113.03,95.54,111.51,102.98,111.82,107.37,-1.25,-0.04,0.13,-0.28,-1.24,0.22,0.49,1.03,0.42,0.08,-0.07,3.12,3.84,2.2,-0.41,3.49,0.37,-1.15,1.73,0.52,3.97,3.35
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-06-01,111.33,-0.35,1.97,116.33,114.62,104.23,102.97,110.23,112.73,95.96,110.02,103.26,111.82,108.23,-0.69,-0.15,-0.41,0.01,1.01,-0.27,0.44,-1.34,0.27,0.0,0.8,2.11,3.54,1.65,-0.44,5.22,0.1,-0.71,0.37,0.79,3.95,3.64
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-07-01,112.24,0.82,3.49,117.68,115.27,104.57,103.58,110.65,113.32,97.16,110.49,106.31,112.07,108.22,1.16,0.57,0.33,0.59,0.38,0.52,1.25,0.43,2.95,0.22,-0.01,5.11,3.9,1.73,0.05,4.6,0.61,0.58,-0.7,3.77,4.18,3.58
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-08-01,113.81,1.4,5.2,121.35,115.31,104.6,103.19,110.63,112.99,97.16,111.31,107.66,112.07,108.6,3.12,0.03,0.03,-0.38,-0.02,-0.29,0.0,0.74,1.27,0.0,0.35,9.04,4.03,1.58,-0.29,4.67,-0.23,0.57,0.04,5.09,4.13,5.63
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-09-01,113.65,-0.14,5.8,120.98,114.9,104.63,103.24,110.88,112.99,97.16,111.31,108.03,112.07,108.68,-0.3,-0.36,0.03,0.05,0.23,0.0,0.0,0.0,0.34,0.0,0.07,10.41,3.67,1.57,-0.37,3.87,0.32,1.37,0.04,5.45,4.13,5.36
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-10-01,113.45,-0.18,5.95,120.49,114.86,104.66,103.02,112.48,112.99,96.26,111.31,108.03,112.1,109.31,-0.41,-0.03,0.03,-0.21,1.44,0.0,-0.93,0.0,0.0,0.03,0.58,10.4,3.8,1.58,-0.59,5.71,1.42,1.13,0.11,5.45,4.16,6.32
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-11-01,112.25,-1.06,4.4,117.66,114.85,104.72,102.18,111.97,112.99,96.25,111.36,108.03,112.1,109.89,-2.35,-0.01,0.06,-0.82,-0.45,0.0,-0.01,0.04,0.0,0.0,0.53,7.23,4.04,0.58,-1.23,5.14,1.41,1.41,0.15,5.45,4.02,5.69
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2025-12-01,117.81,4.95,8.9,128.67,114.85,108.59,104.65,115.86,112.99,96.25,111.36,108.03,112.1,114.45,9.36,0.0,3.7,2.42,3.47,0.0,0.0,0.0,0.0,0.0,4.15,15.71,4.04,4.07,1.13,9.28,1.41,0.75,0.15,5.45,4.02,10.33
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2026-01-01,117.8,-0.01,8.6,124.24,117.36,109.42,105.5,110.59,113.81,97.26,110.04,108.55,127.85,114.35,-3.44,2.19,0.76,0.81,-4.55,0.73,1.05,-1.19,0.48,14.05,-0.09,7.65,4.97,17.93,1.69,2.14,1.49,2.31,-1.34,6.08,17.62,9.87
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2026-02-01,117.24,-0.48,8.44,122.7,117.46,108.29,106.32,109.43,113.63,98.01,110.04,108.55,130.22,114.2,-1.24,0.09,-1.03,0.78,-1.05,-0.16,0.77,0.0,0.0,1.85,-0.13,6.36,5.26,20.93,2.52,0.94,0.74,3.09,-1.21,6.08,19.36,7.58
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2026-03-01,116.58,-0.56,6.07,120.54,118.6,108.54,106.86,108.3,114.89,98.01,107.09,108.55,130.64,114.69,-1.76,0.97,0.23,0.51,-1.03,1.11,0.0,-2.68,0.0,0.32,0.43,4.64,3.93,9.69,3.51,-0.02,2.02,3.08,-3.65,5.85,16.92,6.83
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2026-04-01,117.8,1.05,4.93,122.94,118.34,108.75,107.79,107.72,115.29,99.21,109.68,108.55,130.84,115.11,1.99,-0.22,0.19,0.87,-0.54,0.35,1.22,2.42,0.0,0.15,0.37,3.64,3.05,4.05,4.4,-2.52,2.23,4.35,-0.63,5.85,17.1,7.13
Indonesia,KAB ACEH TENGAH,KAB ACEH TENGAH,2026-05-01,118.52,0.61,6.09,124.0,116.18,110.38,107.37,108.57,115.01,99.15,112.33,108.55,132.05,116.13,0.86,-1.83,1.5,-0.39,0.79,-0.24,-0.06,2.42,0.0,0.92,0.89,5.86,1.21,5.47,4.28,-0.51,1.75,3.78,0.74,5.41,18.09,8.16
Indonesia,KAB BADUNG,KAB BADUNG,2024-01-01,103.95,-0.01,2.62,106.37,104.73,102.56,101.55,104.51,109.71,99.61,105.69,100.8,100.76,101.45,0.05,0.04,-0.13,-0.25,-0.13,-0.31,0.0,0.44,0.0,0.0,0.25,6.19,4.81,1.06,0.11,4.47,0.31,0.35,3.7,0.8,0.59,0.03
Indonesia,KAB BADUNG,KAB BADUNG,2024-02-01,104.55,0.58,2.9,108.24,104.69,102.59,101.71,104.57,109.38,99.61,105.54,100.8,100.76,101.8,1.76,-0.04,0.03,0.16,0.06,-0.3,0.0,-0.14,0.0,0.0,0.34,7.55,3.79,0.43,-0.05,4.53,0.05,0.35,2.56,0.8,0.59,0.37
Indonesia,KAB BADUNG,KAB BADUNG,2024-03-01,105.7,1.1,3.92,111.28,104.77,102.93,102.11,104.57,109.8,99.61,105.54,100.8,100.76,102.57,2.81,0.08,0.33,0.39,0.0,0.38,0.0,0.0,0.0,0.0,0.76,10.11,3.87,0.76,0.34,5.04,0.56,0.35,2.56,0.8,0.59,1.19
Indonesia,KAB BADUNG,KAB BADUNG,2024-04-01,105.73,0.03,4.15,111.67,105.6,102.93,101.9,104.74,109.83,99.61,105.08,100.8,100.76,101.35,0.35,0.79,0.0,-0.21,0.16,0.03,0.0,-0.44,0.0,0.0,-1.19,11.39,4.69,0.76,0.12,5.13,0.23,0.35,2.08,0.8,0.32,-0.02
Indonesia,KAB BADUNG,KAB BADUNG,2024-05-01,105.64,-0.09,4.01,110.94,105.67,102.93,102.02,104.76,109.88,99.61,105.08,100.8,100.92,102.51,-0.65,0.07,0.0,0.12,0.02,0.05,0.0,0.0,0.0,0.16,1.14,10.31,4.73,0.76,0.26,5.05,0.76,0.36,2.08,0.8,0.48,1.12
Indonesia,KAB BADUNG,KAB BADUNG,2024-06-01,104.97,-0.63,2.75,108.49,106.16,103.11,101.76,104.76,109.85,99.61,105.08,100.8,100.92,103.3,-2.21,0.46,0.17,-0.25,0.0,-0.03,0.0,0.0,0.0,0.0,0.77,6.07,4.59,0.99,0.0,5.05,0.54,0.35,1.92,0.8,0.48,1.85
Indonesia,KAB BADUNG,KAB BADUNG,2024-07-01,104.94,-0.03,2.4,107.75,106.42,103.22,101.41,104.83,110.38,99.61,105.08,102.34,100.92,103.58,-0.68,0.24,0.11,-0.34,0.07,0.48,0.0,0.0,1.53,0.0,0.27,4.55,5.17,1.11,-0.34,5.12,0.41,0.35,1.08,2.34,0.48,1.99
